"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"2116",2010-05-04,"FloridaDriver","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","First 400 miles","Love my new 328i - Montego Blue color is amazing! Surprised BMW does not offer power drivers seat std this year, also they got rid of alarm system std? Agree with another reviewer they need to correct the power outlet in center console that you cannot close lid if wire coming through. Love the wheel design - even though 16"" nice design and tires ride nicely. Base stereo could be better but do like HD radio. Impressive gas mileage for 3.0 I-6 with automatic on highway. Rough idle and downshifts are not very smooth..will have dealer check. Very quiet on the highway and comfortable leather seats.",4.875,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2117",2010-04-28,"John","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","Fun to drive","I traded in my Infinity G37 for a new 328i with sport package and manual transmission. The G37 felt heavy and the auto took too long to downshift. G37 was a nice and fast car but not fun to drive. The BMW is fun to drive.",5,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2118",2010-04-21,"Carl","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","New Owner","Wow! What a driving experience. Perfect weight distribution, steering, brakes, smooth stick shift, and overall handling. You must get the stick for the full experience in a 328i as it makes excellent use of the available power band. However, I think BMW can coax another 30 horses and 25 lb ft of torque out of the engine as they do in the X3. The inline 6 is an amazing engine, so smooth and linear.",5,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2119",2010-04-21,"KW","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","I'm not really that impressed","I got this car for my wife. The sticker was above $37,000 Dollars. For that you get seats that manually adjust to any position but a comfortable one, 16"" wheels(!), Bluetooth buttons that are only decorations, you don't actually get Bluetooth and a completely unintuitive radio. Even though the car drives well, I think it's the emperor's clothes.",3.25,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2120",2010-04-20,"PSC85","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","A sign of things to come","This is my first new car.  Just leased at Devon Hill BMW. Everyone at the dealer was fantastic. They made me feel that my purchase (or lease) really mattered to them! Now onto the car. Simply perfect for my needs. 25 year old male. I love technology, so the premium and navigation package were a must. I was skeptical about the infamous i-drive system. But I found the new version to be perfectly fine to operate. I almost prefer it to touch screens now because it keeps my arm in a comfortable position. The fit and finish on the car are amazing. I test drove Acura's, Honda's, Ford's, and sat in an Infiniti. My 3 feels like a more expensive car.",4.875,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2121",2010-04-11,"txvette","2010 BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)","Came back to BMW","A few years ago had a 5 series.  Great car no problem but was a sport wagon and I just didn't like the use of a sw.  So I traded it.  Since than have been a Lexus driver.  Great cars not one problem.  But you cant compare the the two.  Lexus is a soft ride luxury and BMW is a sport luxury.  Just driving the 3 home it all came back on why they rave about the handling of BMW.  It just feels so tight and in control.  The car overall just feels more soild.",5,2010," BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)"
"2122",2010-03-19,"doctorT","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Love it!","Before buying this car I tested the new A4 and the C class Benz. I admit the Audi is the best looking of the 3 but once you take it for a spin- none of the other cars come even close to the BMW. The acceleration is seamless and I love the sport automatic/ steptronic mode. I love the perfectly balanced steering and the handling/ grip on the road is fantastic. I love how solid the car feels. The Audi's steering felt too light and the acceleration/handling does not compare.",4.625,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2123",2010-03-14,"Ron","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","Okay, not great!","Cabin is very quiet and comfortable. Acceleration and handling are good. Some people have trouble entering because of low overhead. Windshield sticker warns run flat tires get about 20 miles - expensive. Requires premium gas, but regular seems to run OK. Cabin interior storage is terrible. Owners materials & CD's have to store in trunk. Speedometer is about 4 mph too fast.",3.75,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2124",2010-02-13,"JJC","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Best in Class By Far","This is the 5th BMW I have owned.It remains a fantastic car in all respects. In addition to great driving characteristics coupled with excellent fuel economy, the car is incredibly well-built from a safety standpoint. My wife was on the highway at 65mph when she was side-swiped by a semi. She was able to maintain enough control not to veer into another lane, which would have caused a crash given the heavy traffic. When she pulled over and stopped, there was black truck tire rubber from the front quarter panel all the way back to the rear door. The state cop told her he had seen this type of accident a lot, but this was one of the few times there had been a survivor!",5,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2125",2010-02-03,"Forest H.","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","malfunctions, no help from BMW","The satellite radio does not work, never has. The dealer says they can't fix it, nor can BMW, that it's just a problem in these cars. The USB port will not accept iphones. It works with ipod, but ipods are now integrated into iphones. No fix for that either. The speedometer is 4-5mph off, so you're not sure what speed you're going. I determined this from two different portable GPS's. No fix. BMW removed the electrical outlet from the bottom of the dash board, now there's only one outlet and it's in the console. But if you plug something in there (GPS for example) the wire runs all along your console next to your gear shift lever; plus, the console lid will not close. No fix for that.",3,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2126",2010-01-23,"Joel","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Sounds funny","I've just jumped out of my '07 328I lease and opted for the '010 IX model due to its excellent winter handling ability. How was I to know the sound quality is so awful. I don't know who's right ten speaker count mentioned on the Spec. sheet for Edmunds site, or Joseph Wierda, claiming to be from BMWNA, who asserts that the vehicles now come standard w/6 speakers. How's this for ""Ultimate Driving Machine?"" Ewww, 6 speakers, really. I should've stuck with my '07, it had a Great ride and Great sound. My vehicle, does only have six speakers, no Tweeters. I had it checked.",4.125,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2127",2010-01-08,"First Time Buyer","2010 BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)","Not Worth for the Price","This is my first BMW; I love this car for its front appearance and the superb handling. Clean and accessible cockpit but when you look at the whole package, the hefty price is not justified in terms of the interior space and leg room. Especially in the back row seat my son can<U+0092>t easily buckle his booster seat. We use the standard booster seat, but there is not enough space for it, often the seat belt clip will end up under the booster seat and I need to often help him to buckle up, this is really annoying. One other major issue is with the Navigation, I paid around $2100.00 for this navigation option which doesn<U+0092>t says the street names instead says <U+0093>turn right<U+0094> and <U+0093>turn left<U+0094>.",3.875,2010," BMW 3 Series Sedan 328i xDrive 4dr Sedan AWD (3.0L 6cyl 6M)"
"2128",2009-12-10,"pele96","2010 BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)","335I great car!!!","This is my second 335I first 4 dr sedan. I previously leases a 2007 coupe. Both are 6 speed. The sedan was refreshed in 09'. I love it more then the coupe. Overall great car for the price. Still the benchmark of a perfect balance of performance and luxury!!!!",5,2010," BMW 3 Series Sedan 335i 4dr Sedan (3.0L 6cyl Turbo 6M)"
"2129",2009-11-24,"Joe","2010 BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)","Just gets better","This my fourth BMW and after a brief stint in other performance vehicles, it is a distinct pleasure to be back in a 3 series.  The smooth silky engine, the tight and predictable handling and the clean ergonomically correct cockpit.  The performance is better than I remembered, particularly with the standard transmission.  Appreciate the value package with free leather and USB interface.  Overall a ten, I have no regrets and only positive things to say.  A great car.",4.875,2010," BMW 3 Series Sedan 328i 4dr Sedan (3.0L 6cyl 6M)"
"2130",2015-07-31,"Jarrod","2010 BMW 3 Series Coupe 328i xDrive 2dr Coupe AWD (3.0L 6cyl 6M)","Boy oh boy!","Took a minute for me to get used to it but now I can't stop looking at it or wanting to drive it.... so fast, so cool. Lots of bells n whistles, with a true luxurious look n feel.  I'm 5'10.5 so I feel a little cramped at times but a few adjustments here n there and off I go. You WILL enjoy this car undoubtedly. ****Update.  Still drives like a dream and for you that worry above the car being unable to handle bad weather, well we just dug ourselves out of a Northeastern blizzard and this baby navigated the roads like a true champ  (DTC off). Go ahead, make the investment. You won't be sorry.",4,2010," BMW 3 Series Coupe 328i xDrive 2dr Coupe AWD (3.0L 6cyl 6M)"
"2131",2010-09-04,"Jimmy335i","2010 BMW 3 Series Coupe 335i 2dr Coupe (3.0L 6cyl Turbo 6M)","I'm very happy with this coupe","I drove the C350 and the IS350, both felt weaker and boring to me, I didn't even go to Audi, those are way down on power. This car seems to be just the perfect blend of power and luxury, superior to the other two. I just love the turbo setup and the sounds of this car. I do mostly highway, when I drive normal the MPG is around 29, thats very good in my book, and when I want power, POW punch it and all the power I need is there.",5,2010," BMW 3 Series Coupe 335i 2dr Coupe (3.0L 6cyl Turbo 6M)"
"2132",2010-04-08,"Quasiben","2010 BMW 3 Series Coupe 335i 2dr Coupe (3.0L 6cyl Turbo 6M)","A Stunning Standard of Driving Pleasure","Acceleration, handling, comfort, fit and balance (power and efficiency)--all the attributes of a great, affordable car are here.  With a few Dinan mods, the car becomes a brilliant sleeper that begs to be driven.  In addition, one can cruise all day at 75 mph and get 30+mpg.  Who cares about cup holders? Drove Audis and loved them; however, the 335i was tighter and more drivable.",5,2010," BMW 3 Series Coupe 335i 2dr Coupe (3.0L 6cyl Turbo 6M)"
"2133",2010-01-24,"335 Coupe Rox","2010 BMW 3 Series Coupe 335i 2dr Coupe (3.0L 6cyl Turbo 6M)","335i Coupe Rox","Got this car about 2 months ago and love it more every time I drive it.  The acceleration is soo smooth and seamless.  Truly a very quick car.  The turbos have no lag at all. The road feel is typical BMW and the faster the turn the better you feel!",5,2010," BMW 3 Series Coupe 335i 2dr Coupe (3.0L 6cyl Turbo 6M)"
"2134",2009-12-29,"Dave J","2010 BMW 3 Series Coupe 328i xDrive 2dr Coupe AWD (3.0L 6cyl 6M)","Little things are bugging me","I have had my 328i coupe for 4 weeks now and for the first time in my life the more I use a car the less I like it.  The car has good performance but lack so may little things I have taken for granted in other cars.  Example, the only way to lock the doors when exiting the vehicle is with the button on the key, you can not lock it any other way, the trunk lid is heavy you need a free hand to open it.  I have also found the electronics to be difficult and not intuitive like in my Lexus.",3.625,2010," BMW 3 Series Coupe 328i xDrive 2dr Coupe AWD (3.0L 6cyl 6M)"
"2135",2009-11-25,"BMW_135i","2010 BMW 3 Series Coupe 328i xDrive 2dr Coupe AWD (3.0L 6cyl 6M)","Solid Value","This is my 2nd BMW in as many years. I traded in an 08 135i for the 328xi. The 328xi is a beautiful car inside and out. The interior is very handsome with quality materials used throughout. All BMWs have the same core DNA and this is true with the 328xi. Steering is precise if a little numb - I think the all season Conti's are a little to blame for the numbness, brakes are excellent, ride is very controlled and reassuring. The gas mileage is so so. To think I got similar gas mileage in the 135i with the N54 engine is a little hard to believe. The steptronic is excellent and shifts brilliantly. In normal mode the car is a little soft off the line but in sport mode the car picks right up.",4.75,2010," BMW 3 Series Coupe 328i xDrive 2dr Coupe AWD (3.0L 6cyl 6M)"
