"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"918",2016-03-19,"Jeremy","2008 Audi A3 Wagon 3.2 quattro 4dr Wagon AWD (3.2L 6cyl 6A)","Most FUN car EVER!","In my years of owning different cars, one car stands out as the most practical, the most fun, and provides the most absolute joy when driving. That one car is my 2008 Audi A3 3.2 Quattro with DSG. I have gone from (in order of ownership) 87 BMW 325iC to 99 Audi A4 2.8 Quattro to 02 Audi A4 1.8T Quattro to 05 Audi S4 Cabrio to 08 BMW Z4 Coupe (Sunday car) and 08 Audi A3 3.2 Quattro DSG (everyday car), owning the last two the same time. I was a bit torn deciding between the Z4 and A3 before I moved to Chicago. I decided I just need one car so I had to sell one of the two. Needless to say, I sold the Z4 and decided to keep the A3. Sure the Z4 was sexier, faster, and just had more prestige maybe for the lack of a better word, but overall, I simply thought the A3 was just the car to keep. I am glad I did. I didn't want to regret giving up the A3 again. Rewind back to 2009, I actually owned a 2007 A3 3.2 Quattro DSG in 2007. After two years, Audi offered to buy it back from me, so I did sell it to Audi. It was a mistake because I really missed that car shortly after. And in the U.S. production stopped that year. So I went looking for another but none available -- not the A3 3.2 Quattro. So for some time I had the 08 BMW and I got myself a Subaru Tribeca as my everyday car. By chance I went looking for another A3 again in 2012 and found my now 08 Audi A3. Hallelujah!This Audi A3 is pure joy to drive. I have gotten out -- without digging around the car first -- of 19 inches of snow here in Chicago in the Blizzard of Super Bowl 2015; I have taken corners in this car that I probably would not dare take in any other car; I have gone up a circular freeway on-ramp at high speed enough to scare (and impress) my friend while he hung on for dear life to the ""Oh Sh!+"" handle; I have passed many cars on an uphill climb without the engine gasping for air. And what's another thing that makes this car such a delight to drive? It's that buttery and silky smooth dual sequential gearbox (DSG). Whether I'm driving in automatic mode, or sport mode, or manual with the option to switch gears with the stick or paddle shifters, the double-clutch transmission is so silky smooth and quick shifting up and down. Of course, when down shifting it may not feel smooth as the engine will roar down-shifting at high speed, but that engine sound sure is music to my ears.I know there are other cars that can outperform this car out there. But for the what I get out of this 5-door hatchback -- 250 HP, 255-lb torque, DSG transmission, just to name a few -- there's no other car out there for me. I can now and honestly say, ""I love this car!""",5,2008," Audi A3 Wagon 3.2 quattro 4dr Wagon AWD (3.2L 6cyl 6A)"
"919",2016-02-28,"Jay","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)","Fun to drive. Poor to maintain.","We bought 2008 A3 in 2015 with only 27000 miles on it.It is FUN to drive! It feels like a race horse wishing to run!  This thing is made for highway driving. It's ability to accelerate and maneuver is the best I have ever felt.  That said, it is annoying to drive in city. The least little bit of pressure on accelerator causes it to jump, sometimes too far too fast!It is very uncomfortable / awkard to get in and out of, and I am an average size American guy (5'8, 200 lbs).  The worst aspect is the inability to find qualified, reliable mechanics who are willing to work on the vehicle.   I have owned Ford, Isuzu, Honda,  and Toyotas.  I never had an issue with find qualified mechanics with those brands. Here, it took awhile to find one outside of a dealership.  Audi has a management software that few mechanics have access to, and I live in south Florida, not middle of nowhere Montana, North Dakota,  etc.!Also, due to low profile,  going over any railroad tracks or potholes can be annoying at best, or expensive at worst. We went over one, and fractured the radiator support, which needed to be replaced.  I saw later that it was made completely of plastic!  How cheap!  A front-end structural support made of plastic,  how cheap on Audi!",4,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)"
"920",2013-04-10,"k2mtb","2008 Audi A3 Wagon 3.2 quattro 4dr Wagon AWD (3.2L 6cyl 6A)","King of the Mountain","Considering how many times a season I head up to the ski slopes here in Colorado a 4wd hatchback was a must.Coming from a Subaru family I started my search there, but was put off by the WRX's insatiable need for speed.. however thanks to this site I stumbled upon the Audi A3 and haven't looked back since.I'm able to hold highway speeds in the worst snowstorms and the A3 doesn't even wiggle when charging through the midlane muck. Weaving in and out of traffic while pulling up I70 is a breeze, one swipe of the paddle shifter and I'm gone.But more-over, its the fit and finish that has won me over, everything is just as it should be and that coupled with the handling is pure eloquence.",4.75,2008," Audi A3 Wagon 3.2 quattro 4dr Wagon AWD (3.2L 6cyl 6A)"
"921",2011-09-11,"jcj8","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)","Fast, Fun, Reliable, and Comfortable!","I have owned an Audi A3 for three years, and appreciate it more and more each day I drive it. The turbocharged 2.0T engine is very zippy and the short-throw 6-speed manual transmission makes driving the A3 particularly fun,but what really sets the car apart from its competition is its fantastic handling. The car loves curves and the tires stick to the road like glue. From the moment the car accelerates onto an onramp, the solid feel of Audi's suspension and quiet cabin give the passenger a sense of confidence at highway speeds. Even after three years of daily driving, nothing has broken on my A3 and its been to the shop only for its regularly scheduled and warranty-covered maintenance.",5,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)"
"922",2010-05-15,"samascl","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6A)","A3 Is my bad boyfriend","This car is all I ever wanted, fast, fun, charming, you don't see as many of this on the streets so it is even more unique.  I call it my bad ""boyfriend"", I am so in love with it, I can't move forward to another car and I know the car is a lot of trouble.  In a year in half that I have owned it, it had 2 problems, one with gas sensor and seal and today I am having jerking transmission and the dealer does not want to recognize it. I have read forums and a lot of people have experienced the same issue with the same dealer's answer. Buy it, you will love it, but be careful it can break ur heart when you start having mechanical issues. I still love it even that is problem car!",4.75,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6A)"
"923",2010-03-30,"zhengsmassage","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)","Think it over","When I first bought this car I loved it! It is fun to drive, the stick shift is fast and with a few modifications this car can look nice. Good gas mileage, good sound system. I really like everything about this car except. It has given me so many problems. My car is only two years old now with 40,000 miles and currently in the shop again. My battery has gone bad after only two years! Unbelievable! I replaced the starter in the car twice, once at 8,000 miles and another at 20. Don't know how long Audi will cover it but I think there might be a bigger problem causing it. I also replaced the stereo system because of a malfunction and the windshield wiper sensor (hazard with no ww in the rain",4.625,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)"
"924",2010-03-23,"Jeannek","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6A)","Love Love Love It!","I had to get a 4 door b/c I was pregnant but I wanted as close to a sports car w/4 doors as possible.  After much research and reading, I found the A3.  I am a true car junkie- grew up reading my dad's car mags & this car does everything I need it to and more.  I have the S-Line & although I got the automatic instead of manual trans (hard to shift & find binkies), it is a blast to drive!  The acceleration esp when you go to pass is amazing- put your foot down &/or downshift & it just goes!  I know it's a little small (I'm 5'2"") but my 6' husband & tall step kids all fit w/my Britax car seat.  I love the hatch & when the time comes, I'll just get another one!",4.875,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6A)"
"925",2009-12-22,"Buck Greenlaw","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)","I Love This Car!","This car is an absolute riot!  The A3 is truly an Audi, truly a German automobile.  One might be inclined to assume that the bottom-of-the-line Audi is just that, a tepid facsimile of the brand.  On the contrary, the A3 possesses all of the presence and character of a complete European luxury machine.  I continue to be amazed with the build quality.  The driving experience is just phenomenal.  The engine note is something that must be experienced; you'd never guess a small five door could sound this wonderful.  I could gush unapologetically about the car for far more than 700 characters so I will conclude with this summation: This car is sick!!!",4.75,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)"
"926",2009-08-28,"phaetonboi","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6A)","Simply well done","It was at the Atlanta Auto Show that I fell in love with the Audi A3.  My current car due end of its lease was a 2006 VW Touareg.  A wonderful SUV yet it was not something I would ever get again unless diesel was offered.  Simply put, small engine pulling around a heavy car.  Out of all the cars I saw that day, I decided the A3 was the one.  Next day I leased a metallic grey pearl, open sky, premium package, and s-tronic automatic.  The 2.0 engine, I believe, coupled with a flawless DSG will allow this car to drive well beyond 100,000 miles.  The Open Sky, while novel, and great if rear passengers are present, is very hot in the summer.",4.875,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6A)"
"927",2009-08-20,"fbclt","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6A)","Tire noise destroys a good relationship","I had read other reviews that indicated tire noise could be a problem, especially with the Pirelli P6 tires.  I thought I had escaped that fate as the first year was great; lot's of fun to drive, average 32.5 mpg overall, reasonably peppy and good brakes and handling.  After the 16,000 miles service and tire rotation the tire howl began.  I returned to Audi service who tell me that alignment and suspension are in spec and the tires are cupped which is causing the road noise.  The noise has only gotten worse. Plenty of tread left but unless the Pirelli tire dealer I see Saturday does something to adjust this, I will have to report to Audi and Pirelli that they have lost a customer for life.",4.625,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6A)"
